"E1" "E2" "E3" "I1" "I2" "F" "I3" "H" "I4" "J" "I5" "L" "I6" "N" "O" "P" "I7" "I8" "II1" "T" "II2" "II3" "II4" "II5" "II6" "II7" "AA" "II8" "II9" "AD" "II10" "II11" "II12" "II13" "II14" "II15" "II16" "II17" "AM" "II18" "II19" "AP" "II20" "II21" "II22" "AT" "AU" "II23" "II24" "III1" "III2" "AZ" "III3" "BB" "BC" "BD" "III4" "BF" "III5" "IV1" "IV2" "IV3" "BK" "IV4" "BM" "IV5" "IV6" "IV7" "IV8" "IV9" "IV10" "BT" "IV11" "BV" "BW" "IV12" "IV13" "tipoPregunta" "tiempoPreguntaDinero" "pesosPorLitro" "cuotaFija" "tiempoNoHuachicol"
"133" "GENARO ENCINAS" "19/01/19" 2 0 20 21.45 12 0 0 0 1 1 3 1 "PYS5477" 1 1 0 43 2 3 4 4 1 2 0 5 1 0 5 1 1 2 1 2 0 0 0 1 1 6 0 1 1 2 -1 -1 5 8 1 1 0 1 1 1 1 3 0 3 8 8 1 0 0 0 1 2 1 150 1 0 20 2 0 0 2 1 0 3 2 50 15
"134" "GENARO ENCINAS" "19/01/19" 3 0 20 21.45 12 30 0 0 1 1 1 1 "X60AVC" 1 2 1 33 2 1 4 1 2 -1 -1 -1 1 0 15 2 1 2 1 0 0 0 4 0 1 4 0 1 2 2 -1 -1 1 6 1 1 0 1 1 2 1 1 0 7 1 5 2 0 0 0 2 0 1 100 1 0 15 0 1 0 2 2 2 3 2 50 15
"135" "GENARO ENCINAS" "19/01/19" 4 4 19.99 21.44 13 30 0 0 1 1 3 1 "PXR536A" 1 1 0 27 2 3 4 3 2 -1 -1 -1 1 0 40 1 1 2 2 0 1 1 7 0 1 10 0 1 2 2 -1 -1 8 6 1 3 0 1 2 1 2 3 0 1 5 7 3 0 0 0 2 0 2 0 2 0 0 0 3 0 2 2 1 3 4 100 30
"136" "GENARO ENCINAS" "19/01/19" 5 3 19.79 20.99 16 50 0 0 1 1 1 1 "915ZCC" 1 1 0 37 4 3 4 5 1 2 0 0 1 0 20 1 5 1 2 0 0 0 37 0 1 4 0 1 2 2 -1 -1 8 9 1 0 30 1 1 2 1 0 30 7 8 8 1 20 2 0 2 0 2 0 1 1 0 0 0 0 1 1 0 3 4 100 30
"137" "GENARO ENCINAS" "19/01/19" 6 3 19.79 20.99 17 0 0 0 1 1 1 1 "S22ANL" 1 1 0 33 3 2 4 1 2 -1 -1 -1 1 0 40 1 2 2 2 0 0 0 7 0 1 7 0 1 2 2 -1 -1 9 5 2 -1 -1 2 2 2 2 -1 -1 -1 10 9 0 30 0 0 2 0 2 0 1 1 0 0 0 7 1 2 2 3 4 100 30
"138" "GENARO ENCINAS" "19/01/19" 7 3 19.79 20.99 17 30 0 0 1 1 2 1 "NAV8998" 1 1 1 42 3 2 2 2 2 -1 -1 -1 2 -1 -1 -1 -1 -1 2 7 0 0 10 0 1 15 0 1 2 2 -1 -1 8 9 1 0 30 1 1 1 1 6 0 8 9 9 5 0 0 0 2 0 2 0 2 0 0 0 0 7 2 1 1 3 6 150 45
"139" "GENARO ENCINAS" "19/01/19" 8 3 19.79 20.99 17 44 0 0 1 1 1 1 "317ZYW" 1 2 3 40 4 2 4 5 2 -1 -1 -1 1 0 5 1 2 2 1 3 0 0 7 0 1 1 6 1 2 2 -1 -1 1 8 1 0 10 1 1 2 1 2 0 3 1 2 0 20 0 0 1 6 1 150 2 0 10 0 1 0 1 1 0 3 6 150 45
"140" "GENARO ENCINAS" "20/01/19" 9 3 19.79 20.99 10 15 0 0 1 1 2 1 "587XMZ" 1 1 1 44 4 1 4 4 1 1 0 0 1 0 0 1 4 1 1 2 0 0 2 0 1 3 0 1 1 2 -1 -1 1 8 1 2 0 1 1 1 1 2 0 10 1 5 4 0 0 0 1 2 1 500 1 5 0 0 0 0 2 2 2 3 6 150 45
"141" "GENARO ENCINAS" "20/01/19" 10 3 19.79 20.99 10 30 0 0 1 1 1 1 "308ZAF" 1 1 0 39 3 2 3 5 1 1 0 0 2 -1 -1 -1 -1 -1 1 4 0 0 25 0 1 4 0 1 2 2 -1 -1 1 7 1 2 30 2 2 2 2 -1 -1 -1 5 8 7 0 0 0 1 2 1 50 1 0 15 0 0 0 2 2 1 2 2 50 15
"142" "GENARO ENCINAS" "20/01/19" 11 3 19.79 20.99 11 20 0 0 1 1 1 1 "L05AYS" 1 1 0 65 2 3 4 4 1 2 0 0 1 0 15 1 2 2 2 0 0 0 3 0 1 35 0 1 2 2 -1 -1 3 5 1 2 0 2 2 2 2 0 0 1 1 6 0 15 0 0 2 0 2 0 1 0 20 0 0 15 2 2 0 2 2 50 15
"143" "GENARO ENCINAS" "20/01/19" 12 3 19.79 20.99 12 0 0 0 1 1 1 1 "S16XVH" 1 2 2 52 4 2 3 4 2 -1 -1 -1 1 0 0 2 4 1 1 2 0 0 52 0 1 25 0 1 2 2 -1 -1 4 6 1 2 0 2 2 2 2 -1 -1 -1 4 8 2 0 0 0 2 0 2 0 1 0 30 0 2 0 2 1 2 2 2 50 15
"144" "GENARO ENCINAS" "20/01/19" 13 3 19.79 20.99 12 40 0 0 1 1 1 1 "W41ABL" 1 1 0 37 3 2 1 1 2 -1 -1 -1 1 0 3 1 4 2 2 0 0 0 37 0 1 8 0 1 2 2 -1 -1 8 9 1 2 0 2 2 2 2 -1 -1 -1 10 9 1 0 0 15 2 0 2 0 1 0 30 0 0 0 1 1 1 2 4 100 30
"145" "GENARO ENCINAS" "20/01/19" 14 3 19.79 20.99 12 55 0 0 1 1 1 1 "05936ANTIGUO" 1 1 2 28 3 3 4 5 1 1 0 10 2 -1 -1 -1 -1 -1 1 7 5 3 4 0 1 9 0 1 1 2 -1 -1 7 10 1 2 0 1 2 1 1 2 0 4 5 10 2 0 0 30 2 0 2 0 1 1 0 1 0 0 2 2 0 2 4 100 30
"146" "GENARO ENCINAS" "20/01/19" 15 3 19.79 20.99 13 5 0 0 1 1 2 1 "MVK5478" 1 1 0 23 2 1 2 2 1 2 0 0 1 0 5 2 4 2 1 0 0 3 2 6 2 4 0 1 2 2 -1 -1 4 8 1 2 30 1 2 2 1 3 0 5 3 4 2 30 0 45 2 2 1 100 2 0 10 0 1 0 2 1 2 2 4 100 30
"147" "GENARO ENCINAS" "20/01/19" 16 3 19.79 20.99 13 15 0 0 1 1 9 1 "PFF724L" 1 2 0 30 3 3 4 5 1 2 0 30 1 0 45 2 2 2 1 3 2 4 2 0 1 5 6 1 2 2 -1 -1 7 9 1 8 0 1 1 1 1 2 0 6 7 9 2 0 0 30 1 5 1 200 2 0 20 0 1 0 1 1 1 2 6 150 45
"148" "GENARO ENCINAS" "29/01/19" 20 1 19.8 21.38 14 10 0 0 1 1 10 1 "JKW2831" 1 1 0 33 2 3 4 1 2 -1 -1 -1 1 0 20 2 1 2 1 2 0 0 3 6 1 3 6 1 2 2 -1 -1 1 8 1 2 0 1 2 2 1 0 40 5 5 5 1 0 0 30 1 10 1 200 2 0 10 0 1 0 2 1 0 4 2 50 15
"149" "GENARO ENCINAS" "29/01/19" 21 1 19.8 21.38 14 20 0 0 1 1 10 1 "JKP5374" 1 2 2 30 4 4 3 5 1 2 0 0 1 0 0 2 5 2 2 0 0 0 6 0 1 6 0 1 1 2 -1 -1 5 7 1 0 30 1 1 1 1 1 0 8 4 7 0 0 0 0 2 0 2 0 2 0 10 0 0 15 2 1 2 4 2 50 15
"150" "GENARO ENCINAS" "29/01/19" 22 1 19.8 21.38 14 45 0 0 1 1 1 1 "138HGN" 1 1 0 19 2 1 3 2 2 -1 -1 -1 1 2 15 1 3 2 1 3 2 2 15 0 2 0 7 1 2 2 -1 -1 4 7 1 3 0 1 1 1 1 2 0 5 2 5 2 0 2 30 1 2 1 50 1 0 15 0 2 0 2 1 1 4 4 100 30
"151" "GENARO ENCINAS" "29/01/19" 23 1 19.8 21.38 14 55 0 0 1 1 1 1 "528XNG" 2 1 2 46 4 4 3 4 1 2 0 15 1 1 30 2 1 2 1 5 0 2 4 0 1 14 0 1 1 2 -1 -1 6 9 1 2 30 2 2 2 2 -1 -1 -1 8 9 2 0 1 30 1 5 2 50 2 0 15 0 6 0 1 1 0 4 4 100 30
"152" "Fernanda Salcido" "19/01/19" 1 8 19.59 20.85 11 20 0 0 1 1 2 1 "PZH4637" 1 1 0 40 3 3 4 4 1 2 0 0 1 1 30 1 2 1 2 0 0 0 10 0 1 10 0 2 2 2 -1 -1 8 2 1 2 30 2 2 2 2 -1 -1 -1 8 7 2 0 0 0 2 1 1 100 1 0 30 0 0 8 2 1 1 3 2 50 15
"153" "Fernanda Salcido" "19/01/19" 2 0 20 21.45 12 5 0 0 1 1 1 1 "614ZTJ" 1 1 2 20 2 2 4 5 1 1 0 5 1 4 0 2 5 1 1 2 0 2 17 0 2 3 0 1 2 2 -1 -1 3 7 1 2 0 1 1 1 1 3 30 2 1 5 1 0 0 30 1 5 1 100 1 0 30 0 0 10 2 1 0 3 2 50 15
"154" "Fernanda Salcido" "19/01/19" 3 0 20 21.45 12 20 0 0 1 1 5 1 "49GMR" 1 1 2 35 4 4 4 5 1 2 0 0 1 8 0 2 5 1 1 2 0 6 15 0 1 8 0 1 1 2 -1 -1 10 5 1 10 0 1 2 1 1 12 0 5 8 8 4 0 0 0 2 1 2 0 1 1 0 0 0 0 1 2 2 3 2 50 15
"155" "Fernanda Salcido" "19/01/19" 4 0 20 21.45 12 35 0 0 1 1 1 1 "G26ANN" 1 2 1 21 1 4 3 3 1 2 0 20 1 0 30 1 1 2 1 2 0 2 5 0 2 3 0 2 1 2 -1 -1 3 5 1 1 0 1 2 2 1 0 45 6 1 1 2 0 0 40 1 4 1 100 1 0 40 0 0 7 2 1 1 3 4 100 30
"156" "Fernanda Salcido" "19/01/19" 5 0 20 21.45 12 45 0 0 1 1 3 1 "PVM561A" 1 2 1 40 4 3 4 2 2 -1 -1 -1 1 1 30 2 5 2 2 0 0 0 3 0 3 NA NA 1 2 2 -1 -1 1 3 1 2 0 1 2 1 1 8 0 8 1 1 0 45 0 0 2 0 2 0 1 0 30 0 0 15 2 1 0 3 4 100 30
"157" "Fernanda Salcido" "19/01/19" 6 4 19.99 21.44 13 35 0 0 1 1 1 1 "497USH" 1 1 1 52 3 3 4 5 2 -1 -1 -1 1 6 0 2 5 1 1 6 6 6 30 0 1 35 0 1 1 2 -1 -1 5 5 1 2 30 1 2 1 1 4 0 7 8 8 2 0 0 0 2 0 2 0 1 0 30 0 0 7 1 1 2 3 4 100 30
"158" "Fernanda Salcido" "20/01/19" 8 1 19.99 21.44 11 10 0 0 1 1 1 1 "293ZCS" 1 1 5 36 3 3 4 2 2 -1 -1 -1 1 0 40 1 1 2 2 0 0 0 8 0 1 15 0 1 2 2 -1 -1 10 8 1 2 0 1 1 1 1 2 0 9 10 8 0 5 0 5 2 0 2 0 1 0 45 0 0 0 2 2 0 3 6 150 45
"159" "Fernanda Salcido" "20/01/19" 9 1 19.99 21.44 11 25 0 0 1 1 2 1 "MGB6585" 1 1 1 66 3 3 4 4 1 2 0 0 1 0 15 2 4 1 2 0 0 0 42 0 1 38 0 1 2 2 -1 -1 9 6 1 2 0 2 2 2 2 -1 -1 -1 9 7 0 15 0 0 2 0 2 0 1 2 0 0 0 15 1 1 2 3 6 150 45
"160" "Fernanda Salcido" "20/01/19" 10 1 19.99 21.44 11 40 0 0 1 1 1 1 "526YPE" 1 2 0 48 1 3 4 5 2 -1 -1 -1 2 -1 -1 -1 -1 -1 1 7 0 7 10 0 1 8 0 1 2 2 -1 -1 10 10 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 50 15
"161" "Fernanda Salcido" "20/01/19" 11 1 19.99 21.44 12 2 0 0 1 1 1 1 "672VPV" 1 2 2 34 2 3 4 2 2 -1 -1 -1 2 -1 -1 -1 -1 -1 1 6 0 6 5 0 3 6 0 1 1 2 -1 -1 5 3 1 2 0 1 1 1 1 3 0 9 7 5 2 0 0 0 2 0 2 0 1 0 15 0 2 0 2 2 0 2 2 50 15
"162" "Fernanda Salcido" "20/01/19" 12 1 19.99 21.44 12 15 0 0 1 1 1 1 "R38ATZ" 1 2 0 36 2 2 4 5 2 -1 -1 -1 1 0 30 2 1 2 1 5 0 3 10 0 1 4 0 2 2 2 -1 -1 1 10 1 1 0 1 2 1 1 3 0 8 8 8 1 0 0 0 1 8 2 0 2 0 5 0 0 0 1 1 2 2 2 50 15
"163" "Fernanda Salcido" "20/01/19" 13 1 19.99 21.44 12 25 0 0 1 1 1 1 "735WDA" 1 2 1 60 2 4 3 5 1 2 0 0 1 0 40 2 5 1 1 2 0 0 30 0 3 20 0 1 2 2 -1 -1 1 1 1 10 0 1 2 2 1 10 0 10 5 3 2 0 0 0 2 0 2 0 2 0 10 0 3 0 2 2 1 2 4 100 30
"164" "Fernanda Salcido" "20/01/19" 14 1 19.99 21.44 12 50 0 0 1 1 2 1 "PZP8865" 1 2 0 43 2 2 3 4 2 -1 -1 -1 1 1 0 2 1 2 1 0 0 0 2 0 1 15 0 1 1 2 -1 -1 6 8 1 1 0 1 2 2 1 1 0 10 8 8 3 0 0 0 2 0 2 0 1 0 30 0 0 10 2 1 0 2 4 100 30
"165" "Fernanda Salcido" "20/01/19" 15 1 19.99 21.44 13 15 0 0 1 1 1 1 "173XEM" 1 2 1 33 3 3 4 3 2 -1 -1 -1 2 -1 -1 -1 -1 -1 2 0 0 0 3 0 1 0 2 1 2 2 -1 -1 3 7 1 2 0 1 1 2 1 2 0 7 4 7 0 35 0 0 1 4 2 0 1 0 30 0 0 7 2 2 2 2 4 100 30
"166" "Fernanda Salcido" "20/01/19" 16 1 19.99 21.44 13 27 0 0 1 1 2 1 "MWX3814" 1 1 5 45 3 3 2 2 2 -1 -1 -1 2 -1 -1 -1 -1 -1 2 0 0 0 20 0 1 20 0 2 1 2 -1 -1 10 8 1 3 0 1 2 1 2 0 1 2 10 8 0 30 0 0 2 0 2 0 1 999 59.99 0 0 0 1 1 1 2 6 150 45
"167" "Fernanda Salcido" "20/01/19" 17 1 19.99 21.44 13 40 0 0 1 1 1 1 "P33ACR" 2 2 0 21 2 2 3 1 2 -1 -1 -1 1 2 0 1 4 2 2 0 0 0 2 0 1 0 4 2 1 2 -1 -1 1 5 1 4 0 2 2 2 2 -1 -1 -1 5 4 1 0 0 0 2 1 1 100 2 0 15 0 3 0 2 1 0 2 6 150 45
"168" "Fernanda Salcido" "20/01/19" 18 1 19.99 21.44 13 45 0 0 1 1 5 1 "13GMM" 1 1 0 32 3 3 4 2 2 -1 -1 -1 1 1 30 1 2 1 2 0 0 0 15 0 1 5 0 2 2 2 -1 -1 7 7 1 1 30 2 2 2 2 -1 -1 -1 8 5 1 30 0 0 2 0 2 0 1 1 0 0 0 15 2 2 2 2 6 150 45
"169" "Fernanda Salcido" "20/01/19" 19 1 19.99 21.44 13 51 0 0 1 1 1 1 "658WEE" 1 2 0 53 3 3 3 5 1 2 0 0 1 0 15 2 1 2 2 0 0 0 30 0 1 15 0 1 2 2 -1 -1 5 8 1 0 15 1 2 1 1 2 0 9 6 8 1 0 0 0 1 2 1 50 1 0 15 0 1 0 2 1 1 4 2 50 15
"170" "Fernanda Salcido" "20/01/19" 20 1 19.99 21.44 14 0 0 0 1 1 1 1 "374ZUS" 1 1 1 74 3 4 3 5 2 -1 -1 -1 1 0 15 2 5 1 1 2 0 0 48 0 3 15 0 1 1 2 -1 -1 1 3 1 3 0 1 2 1 1 2 0 1 5 8 1 0 0 0 2 1 2 0 1 0 15 0 0 0 1 1 0 4 2 50 15
"171" "Fernanda Salcido" "20/01/19" 21 4 19.99 21.44 16 30 0 0 1 1 2 1 "MYG3065" 1 2 1 49 2 3 3 3 1 2 0 0 1 1 0 2 3 1 1 0 0 2 6 0 3 15 0 1 2 2 -1 -1 1 5 1 3 0 1 2 1 1 2 0 8 1 1 4 0 0 20 1 10 1 200 1 0 30 0 0 15 2 1 2 4 2 50 15
"172" "Fernanda Salcido" "29/01/19" 22 1 19.8 21.38 14 30 0 0 1 1 1 1 "M65AJY" 1 1 0 18 3 2 4 2 1 2 0 5 1 3 0 1 5 2 1 2 3 2 18 0 2 15 0 1 2 2 -1 -1 7 8 1 5 0 1 1 1 1 5 0 8 1 4 3 0 6 0 1 6 1 300 2 0 10 0 0 7 1 2 1 4 4 100 30
"173" "Fernanda Salcido" "29/01/19" 23 1 19.8 21.38 14 38 0 0 1 1 1 1 "R51AXL" 1 1 0 22 3 3 4 1 2 -1 -1 -1 1 0 0 1 1 2 2 0 0 0 22 0 1 1 0 1 2 2 -1 -1 4 6 1 2 0 1 1 1 1 4 0 7 4 4 5 0 0 5 1 6 1 100 2 0 20 0 0 0 1 1 0 4 4 100 30
"174" "Fernanda Salcido" "29/01/19" 24 1 19.8 21.38 14 45 0 0 1 1 1 1 "400TR" 1 2 5 50 3 3 3 1 2 -1 -1 -1 2 -1 -1 -1 -1 -1 2 0 0 0 8 0 3 5 0 2 1 2 -1 -1 9 8 1 1 0 1 2 1 2 3 0 5 8 7 1 0 0 5 2 0 2 0 1 999 59.99 0 0 0 1 1 2 4 4 100 30
"175" "Fernanda Salcido" "29/01/19" 25 1 19.8 21.38 14 55 0 0 1 1 1 1 "127XUC" 1 1 0 61 3 2 4 3 2 -1 -1 -1 1 2 0 2 1 1 2 0 0 0 45 0 1 28 0 1 2 2 -1 -1 7 6 1 1 30 2 2 2 2 -1 -1 -1 6 7 4 0 0 10 2 0 2 0 1 1 0 0 0 0 2 2 1 4 6 150 45
"176" "Fernanda Salcido" "29/01/19" 26 1 19.8 21.38 15 15 0 0 1 1 1 1 "615XYT" 1 2 1 26 1 1 3 1 2 -1 -1 -1 1 1 30 2 1 2 1 0 1 0 11 0 1 1 3 1 2 2 -1 -1 1 7 1 2 0 1 2 2 1 0 40 5 6 5 1 30 0 0 1 6 2 0 1 1 0 0 0 0 2 1 0 4 6 150 45
"177" "Mariana Pérez" "23/01/19" 13 6 19.54 20.89 16 20 2 0 5 70 2 1 "MSY2355" 1 2 1 29 3 2 3 1 2 -1 -1 -1 1 0 30 1 1 2 1 6 0 0 29 0 3 3 0 2 1 2 -1 -1 10 5 2 -1 -1 2 2 2 2 -1 -1 -1 10 7 3 0 2 0 2 0 2 0 1 2 0 0 5 0 1 1 1 2 4 100 30
"178" "Mariana Pérez" "23/01/19" 12 6 19.54 20.89 16 30 2 0 2 70 2 2 "A429JTG" 1 1 1 31 1 2 4 2 1 1 1 0 1 3 0 2 4 2 2 0 5 5 4 0 1 4 0 1 2 2 -1 -1 8 8 1 3 0 1 2 2 1 2 0 8 5 8 2 0 2 0 1 5 1 50 1 0 30 0 1 0 2 1 2 2 2 50 15
"179" "Mariana Pérez" "23/01/19" 14 6 19.54 20.89 16 40 2 0 7 70 2 1 "LYA9819" 1 1 0 49 3 4 4 1 1 1 0 40 2 -1 -1 -1 -1 2 1 0 0 3 15 0 1 2 0 1 2 2 -1 -1 10 10 1 5 0 1 2 2 1 0 30 10 10 10 2 0 3 0 2 0 2 0 2 0 10 0 0 7 2 1 0 2 4 100 30
"180" "Mariana Pérez" "23/01/19" 15 6 19.54 20.89 16 50 2 0 10 70 2 1 "LTT9796" 1 1 3 55 2 2 4 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 2 2 5 4 14 0 1 12 0 1 2 2 -1 -1 10 6 1 1 20 1 2 2 1 1 0 2 10 6 2 0 2 0 2 0 2 0 2 0 15 0 1 0 2 2 2 2 4 100 30
"181" "Mariana Pérez" "23/01/19" 16 6 19.54 20.89 17 0 2 0 13 70 2 1 "MRJ3961" 1 1 0 31 3 2 4 5 1 2 1 0 1 0 30 1 5 1 1 1 0 0 30 0 1 7 0 2 1 2 -1 -1 10 5 1 6 0 1 2 1 1 2 0 5 2 1 2 0 2 0 2 0 2 0 1 1 0 0 3 0 1 2 1 2 6 150 45
"182" "Eduardo Rivera" "23/01/19" 2 6 19.54 20.89 16 20 2 0 3 70 2 1 "NBU8863" 1 1 1 30 2 2 4 1 2 -1 -1 -1 1 1 30 1 1 1 1 2 0 3 0 5 1 2 0 2 1 2 -1 -1 3 7 1 5 0 1 2 1 1 1 30 9 2 7 0 30 5 0 2 0 2 0 2 0 0 6 0 0 2 2 0 3 2 50 15
"183" "Eduardo Rivera" "23/01/19" 1 6 19.54 20.89 16 30 2 0 6 70 2 1 "MJT8890" 1 1 0 36 2 2 4 5 1 1 1 0 1 1 0 2 4 1 2 0 0 0 10 0 1 10 0 1 1 2 -1 -1 10 8 1 10 0 1 2 2 1 1 30 10 8 8 20 0 1 0 1 1 1 200 1 30 0 0 1 0 1 2 1 3 2 50 15
"184" "Eduardo Rivera" "23/01/19" 4 6 19.54 20.89 16 40 2 0 9 70 2 1 "NOR5119" 1 1 0 51 3 4 4 1 2 -1 -1 -1 1 17 0 2 2 2 1 4 0 0 9 0 1 10 0 1 2 2 -1 -1 10 5 1 5 0 1 2 1 2 2 0 8 10 5 3 0 2 0 2 0 2 0 1 1 0 0 0 7 1 1 1 3 4 100 30
"185" "Mariana Pérez" "23/01/19" 3 6 19.54 20.89 17 10 2 0 16 70 2 1 "MPY2493" 1 1 2 60 1 2 4 5 2 -1 -1 -1 1 3 0 2 5 1 1 7 7 7 35 0 3 3 0 1 1 2 -1 -1 3 5 1 3 0 2 2 2 2 -1 -1 8 3 5 2 0 0 30 2 0 2 0 2 0 0 0 1 0 2 2 2 3 2 50 15
"186" "Mariana Pérez" "23/01/19" 2 6 19.54 20.89 17 20 2 0 19 70 2 1 "MMB5473" 1 1 0 26 1 2 4 5 1 1 3 0 1 2 0 1 1 2 1 6 0 0 26 0 1 3 0 2 2 2 -1 -1 9 7 1 11 0 1 2 2 1 4 0 4 9 7 2 30 4 0 2 0 2 0 1 1 0 0 0 15 2 1 0 3 2 50 15
"187" "Eduardo Rivera" "23/01/19" 1 6 19.54 20.89 16 50 2 0 12 70 2 1 "NEH4798" 2 1 0 30 2 2 4 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 2 0 7 0 30 0 1 4 0 2 1 2 -1 -1 6 5 2 -1 -1 1 2 1 1 -1 -1 8 6 5 2 0 2 0 2 0 2 0 1 0 30 0 0 0 1 2 1 3 2 50 15
"188" "Eduardo Rivera" "23/01/19" 5 6 19.54 20.89 17 0 2 0 15 70 5 1 "HAL8011" 1 1 1 34 1 2 4 1 1 1 3 0 2 -1 -1 -1 -1 1 1 4 0 0 4 1 1 3 0 1 2 2 -1 -1 6 9 1 4 0 1 1 1 1 3 0 4 6 9 4 0 8 0 2 0 2 0 1 1 0 0 1 0 1 1 0 3 4 100 30
"189" "Mariana Pérez" "23/01/19" 6 6 19.54 20.89 17 30 2 0 22 70 1 1 "708UKV" 1 1 0 45 3 3 4 4 1 1 2 0 1 3 0 1 3 2 2 0 0 0 3 0 1 7 0 2 2 2 -1 -1 10 10 1 4 0 1 2 1 2 6 0 8 10 10 3 0 2 0 1 6 2 0 1 5 0 0 0 14 1 1 2 3 4 100 30
"190" "Eduardo Rivera" "23/01/19" 7 6 19.54 20.89 17 10 2 0 18 70 2 1 "NDG7340" 1 1 0 73 1 2 4 3 2 -1 -1 -1 1 6 0 1 3 2 1 2 2 3 73 0 1 53 0 1 2 2 -1 -1 9 7 1 6 0 1 2 2 1 5 0 4 9 7 3 0 2 0 2 0 2 0 1 3 0 0 1 0 1 1 1 3 6 150 45
"191" "Eduardo Rivera" "23/01/19" 6 6 19.54 20.89 17 20 2 0 21 70 2 1 "BEK1101" 1 1 1 26 3 3 4 5 1 2 2 0 1 2 30 2 5 1 1 0 0 1 26 0 1 1 0 2 1 2 -1 -1 9 8 1 2 0 1 2 2 1 2 0 10 9 8 0 15 2 0 2 0 2 0 1 3 0 0 6 0 1 1 2 3 4 100 30
"192" "Eduardo Rivera" "23/01/19" 5 6 19.54 20.89 17 30 2 0 24 70 2 1 "MCG4444" 1 1 0 52 3 3 4 1 2 -1 -1 -1 1 1 50 1 1 1 2 0 1 3 35 0 1 20 0 2 2 2 -1 -1 1 6 1 10 0 1 2 2 1 2 0 10 1 1 0 10 2 30 2 0 2 0 2 0 0 2 0 0 2 1 0 3 4 100 30
"193" "Eduardo Rivera" "23/01/19" 4 6 19.54 20.89 17 40 2 0 27 70 2 1 "A539JTF" 1 1 0 55 4 4 4 5 2 -1 -1 -1 1 0 5 2 1 2 2 0 0 0 30 0 1 40 0 1 2 2 -1 -1 10 8 1 5 0 1 2 2 1 0 30 7 10 8 0 5 1 0 2 0 2 0 1 3 0 0 1 0 1 2 1 3 4 100 30
"194" "Eduardo Rivera" "23/01/19" 3 6 19.54 20.89 17 50 2 0 30 70 2 1 "LA43955" 1 1 0 36 2 2 4 5 1 2 1 30 1 0 40 1 5 1 2 0 0 0 5 0 1 2 6 2 1 2 -1 -1 10 8 2 -1 -1 1 2 1 2 -1 -1 6 8 8 5 0 1 0 1 3 1 100 1 0 30 0 0 7 1 1 2 3 2 50 15
"195" "Mariana Pérez" "23/01/19" 25 6 19.54 20.89 17 40 2 0 25 70 2 1 "NAR3454" 1 2 0 50 2 2 4 2 2 -1 -1 -1 2 -1 -1 -1 -1 2 1 7 0 0 25 0 3 15 0 1 1 2 -1 -1 9 8 1 2 0 NA 2 1 2 1 0 5 9 5 1 0 6 0 2 0 2 0 1 1 0 0 6 0 1 1 1 4 6 150 45
"196" "Mariana Pérez" "23/01/19" 26 6 19.54 20.89 17 50 2 0 28 70 2 1 "MUD4941" 1 1 0 40 3 2 4 1 1 1 1 0 1 1 0 1 4 2 1 0 0 2 7 0 1 16 0 1 2 2 -1 -1 5 5 1 1 30 2 2 2 2 -1 -1 0 5 5 2 0 2 0 2 1 2 0 1 0 30 0 2 0 2 1 0 4 6 150 45
"197" "Mariana Pérez" "23/01/19" 27 6 19.54 20.89 18 0 2 0 31 70 2 1 "MHZ6108" 1 1 1 25 4 3 4 1 2 -1 -1 -1 1 0 5 2 4 2 1 7 7 7 40 0 1 5 0 1 2 2 -1 -1 5 5 1 6 0 1 2 2 1 3 0 5 5 5 3 0 3 0 2 0 2 0 1 2 0 0 1 0 2 1 2 4 6 150 45
"198" "Mariana Pérez" "23/01/19" 12 6 19.54 20.89 18 10 2 0 32 70 1 1 "P20AMP" 1 1 1 56 2 4 2 2 1 2 1 30 1 0 5 2 4 2 1 0 2 7 2 0 1 1 0 1 2 2 -1 -1 1 2 1 2 0 1 2 1 1 2 0 6 1 4 2 0 4 0 2 0 2 0 1 0 10 0 1 15 2 2 2 2 2 50 15
"199" "Eduardo Rivera" "26/01/19" 20 5 19.82 21.22 16 0 1 0 3 60 2 1 "MYS3844" 1 1 1 44 4 4 2 1 2 -1 -1 -1 1 4 0 2 5 1 1 6 0 0 43 0 1 23 0 1 1 2 -1 -1 10 9 1 3 0 1 2 2 1 1 0 9 NA NA 3 0 0 20 2 0 2 0 1 1 0 0 0 15 1 1 0 4 2 50 15
"200" "Mariana Pérez" "26/01/19" 10 5 19.82 21.22 16 0 1 0 6 60 2 1 "NAE3587" 1 2 2 45 2 1 4 5 2 -1 -1 -1 1 2 0 2 1 2 1 7 2 2 20 0 1 17 0 1 1 2 -1 -1 10 7 1 2 0 1 2 1 1 NA NA 5 9 6 3 0 1 0 1 2 2 2 1 1 0 0 1 0 1 1 1 2 2 50 15
"201" "Eduardo Rivera" "26/01/19" 25 5 19.82 21.22 16 10 1 0 9 60 2 1 "MST9801" 1 1 2 50 2 3 4 5 2 -1 -1 -1 NA NA NA 1 1 2 1 0 2 7 20 0 1 25 0 1 2 2 -1 -1 10 10 1 5 0 1 2 1 1 1 0 10 10 10 4 0 4 0 2 0 2 0 1 1 0 0 3 0 1 1 1 4 6 150 45
